Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Error,Using_imputer,Using_cat,Training Time,Testing Time
algerian_forest_fires_46279,,,rbf_sampler,standard,SVC(random_state=0),1,0.8163265306122449,,,,0.004212141036987305,0.0012669563293457031
algerian_forest_fires_46279,,,rbf_sampler,standard,SVC(random_state=0),2,0.7346938775510204,,,,0.004511356353759766,0.0012352466583251953
algerian_forest_fires_46279,,,rbf_sampler,standard,SVC(random_state=0),3,0.7916666666666666,,,,0.0044307708740234375,0.001272439956665039
algerian_forest_fires_46279,,,rbf_sampler,standard,SVC(random_state=0),4,0.625,,,,0.003782510757446289,0.0010035037994384766
algerian_forest_fires_46279,,,random_trees_embedding,standard,SVC(random_state=0),0,0.9387755102040817,,,,0.016375303268432617,0.0031249523162841797
algerian_forest_fires_46279,,,random_trees_embedding,standard,SVC(random_state=0),1,0.9591836734693877,,,,0.015870094299316406,0.002879619598388672
algerian_forest_fires_46279,,,random_trees_embedding,standard,SVC(random_state=0),2,0.9591836734693877,,,,0.01569342613220215,0.0026078224182128906
algerian_forest_fires_46279,,,random_trees_embedding,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.01633930206298828,0.0037670135498046875
algerian_forest_fires_46279,,,random_trees_embedding,standard,SVC(random_state=0),4,0.9583333333333334,,,,0.015471220016479492,0.002705097198486328
algerian_forest_fires_46279,,,feature_agglomeration,standard,SVC(random_state=0),0,0.8571428571428571,,,,0.001455545425415039,0.00026726722717285156
algerian_forest_fires_46279,,,feature_agglomeration,standard,SVC(random_state=0),1,0.8775510204081632,,,,0.0014488697052001953,0.00029277801513671875
algerian_forest_fires_46279,,,feature_agglomeration,standard,SVC(random_state=0),2,0.8367346938775511,,,,0.0014882087707519531,0.0002613067626953125
algerian_forest_fires_46279,,,feature_agglomeration,standard,SVC(random_state=0),3,0.9166666666666666,,,,0.0014240741729736328,0.0002415180206298828
algerian_forest_fires_46279,,,feature_agglomeration,standard,SVC(random_state=0),4,0.9166666666666666,,,,0.0015368461608886719,0.0002524852752685547
algerian_forest_fires_46279,,,extra_tree,standard,SVC(random_state=0),0,0.9591836734693877,,,,0.0013186931610107422,0.00021648406982421875
algerian_forest_fires_46279,,,extra_tree,standard,SVC(random_state=0),1,0.9795918367346939,,,,0.0013022422790527344,0.00021195411682128906
algerian_forest_fires_46279,,,extra_tree,standard,SVC(random_state=0),2,0.9591836734693877,,,,0.0012507438659667969,0.00020432472229003906
algerian_forest_fires_46279,,,extra_tree,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.0013141632080078125,0.0002071857452392578
algerian_forest_fires_46279,,,extra_tree,standard,SVC(random_state=0),4,0.9791666666666666,,,,0.001293182373046875,0.00021219253540039062
algerian_forest_fires_46279,,,linear_svc,standard,SVC(random_state=0),0,0.9591836734693877,,,,0.0012717247009277344,0.00020742416381835938
algerian_forest_fires_46279,,,linear_svc,standard,SVC(random_state=0),1,0.9795918367346939,,,,0.0015287399291992188,0.0002117156982421875
algerian_forest_fires_46279,,,linear_svc,standard,SVC(random_state=0),2,0.9591836734693877,,,,0.0012748241424560547,0.0002617835998535156
algerian_forest_fires_46279,,,linear_svc,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.0013146400451660156,0.00021028518676757812
algerian_forest_fires_46279,,,linear_svc,standard,SVC(random_state=0),4,0.9583333333333334,,,,0.001276254653930664,0.00021576881408691406
algerian_forest_fires_46279,,,kernel_pca,standard,SVC(random_state=0),0,0.9183673469387755,,,,0.002027750015258789,0.0003814697265625
algerian_forest_fires_46279,,,kernel_pca,standard,SVC(random_state=0),1,0.9387755102040817,,,,0.0020198822021484375,0.0003895759582519531
algerian_forest_fires_46279,,,kernel_pca,standard,SVC(random_state=0),2,0.9183673469387755,,,,0.0024366378784179688,0.0004734992980957031
algerian_forest_fires_46279,,,kernel_pca,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.0021631717681884766,0.0003654956817626953
algerian_forest_fires_46279,,,kernel_pca,standard,SVC(random_state=0),4,0.9166666666666666,,,,0.0025320053100585938,0.00037741661071777344
algerian_forest_fires_46279,,,,minmax,SVC(random_state=0),0,0.9183673469387755,,,,0.002323627471923828,0.00037217140197753906
algerian_forest_fires_46279,,,,minmax,SVC(random_state=0),1,0.9387755102040817,,,,0.0020630359649658203,0.0004248619079589844
algerian_forest_fires_46279,,,,minmax,SVC(random_state=0),2,0.8979591836734694,,,,0.0020029544830322266,0.00043201446533203125
algerian_forest_fires_46279,,,,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.0019378662109375,0.0003132820129394531
algerian_forest_fires_46279,,,,minmax,SVC(random_state=0),4,0.9375,,,,0.0018775463104248047,0.00033473968505859375
algerian_forest_fires_46279,,,pca,minmax,SVC(random_state=0),0,0.9183673469387755,,,,0.0019545555114746094,0.0003147125244140625
algerian_forest_fires_46279,,,pca,minmax,SVC(random_state=0),1,0.9387755102040817,,,,0.0015056133270263672,0.00028824806213378906
algerian_forest_fires_46279,,,pca,minmax,SVC(random_state=0),2,0.9183673469387755,,,,0.001539468765258789,0.0002696514129638672
algerian_forest_fires_46279,,,pca,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.0015304088592529297,0.00026345252990722656
algerian_forest_fires_46279,,,pca,minmax,SVC(random_state=0),4,0.9583333333333334,,,,0.0014719963073730469,0.0002930164337158203
algerian_forest_fires_46279,,,fastica,minmax,SVC(random_state=0),0,0.8367346938775511,,,,0.001987457275390625,0.0004138946533203125
algerian_forest_fires_46279,,,fastica,minmax,SVC(random_state=0),1,0.8979591836734694,,,,0.0017681121826171875,0.0003628730773925781
algerian_forest_fires_46279,,,fastica,minmax,SVC(random_state=0),2,0.9183673469387755,,,,0.0019664764404296875,0.00041222572326660156
algerian_forest_fires_46279,,,fastica,minmax,SVC(random_state=0),3,0.9375,,,,0.0018761157989501953,0.00031065940856933594
